class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
poisonous;5.91;spherical;smooth;gray;no;unknown;unknown;black;11.54;13.24;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;spring
poisonous;6.43;spherical;scaly;gray;no;unknown;unknown;white;11.63;13.76;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;winter
poisonous;6.22;bell;scaly;brown;no;unknown;unknown;gray;7.56;11.15;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;autumn
poisonous;6.39;spherical;scaly;brown;no;unknown;unknown;black;10.05;12.69;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;autumn
poisonous;7.11;spherical;scaly;brown;no;unknown;unknown;white;12.75;13.11;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;autumn
poisonous;5.8;bell;smooth;brown;no;unknown;unknown;black;9.45;12.91;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;spring
poisonous;6.4;bell;smooth;gray;no;unknown;unknown;gray;12.04;12.86;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;summer
poisonous;6.67;bell;scaly;brown;no;unknown;unknown;black;10.89;13.64;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;autumn
poisonous;6.31;bell;smooth;gray;no;unknown;unknown;black;12.24;13.53;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;autumn
poisonous;5.97;bell;scaly;gray;no;unknown;unknown;black;10.77;12.76;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;winter
poisonous;6.27;spherical;smooth;gray;no;unknown;unknown;gray;9.93;12.01;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;winter
poisonous;5.92;spherical;smooth;gray;no;unknown;unknown;black;12.56;12.81;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;spring
poisonous;6.11;bell;smooth;brown;no;unknown;unknown;gray;9.8;12.7;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;spring
poisonous;4.99;bell;smooth;brown;no;unknown;unknown;black;8.47;11.94;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;autumn
poisonous;4.8;bell;smooth;brown;no;unknown;unknown;black;8.18;12.17;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;spring
poisonous;6.55;bell;scaly;brown;no;unknown;unknown;black;9.41;12.38;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;spring
poisonous;7.5;bell;smooth;brown;no;unknown;unknown;black;11.22;12.45;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;summer
poisonous;5.85;spherical;scaly;gray;no;unknown;unknown;black;13.03;13.86;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;spring
poisonous;6.04;spherical;smooth;brown;no;unknown;unknown;gray;10.19;12.78;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;spring
poisonous;7.22;bell;scaly;gray;no;unknown;unknown;white;10.25;12.19;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;winter
poisonous;5.97;bell;scaly;brown;no;unknown;unknown;black;10.58;11.2;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;autumn
poisonous;6.94;spherical;smooth;gray;no;unknown;unknown;white;11.38;13.47;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;spring
poisonous;6.51;spherical;smooth;gray;no;unknown;unknown;black;10.12;12.15;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;winter
poisonous;6.34;bell;smooth;gray;no;unknown;unknown;white;9.87;11.64;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;winter
poisonous;5.78;bell;scaly;gray;no;unknown;unknown;gray;9.36;12.4;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;spring
poisonous;5.45;spherical;scaly;brown;no;unknown;unknown;black;10.08;12.96;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;winter
poisonous;5.06;bell;smooth;gray;no;unknown;unknown;white;8.78;10.47;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;winter
poisonous;5.82;bell;smooth;brown;no;unknown;unknown;black;11.71;12.42;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;summer
poisonous;4.59;bell;scaly;gray;no;unknown;unknown;gray;9.05;10.98;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;summer
poisonous;6.74;bell;smooth;gray;no;unknown;unknown;white;9.13;11.8;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;autumn
poisonous;6.25;bell;scaly;brown;no;unknown;unknown;white;11.58;12.31;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;spring
poisonous;5.82;spherical;scaly;gray;no;unknown;unknown;white;9.53;11.25;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;autumn
poisonous;5.81;bell;smooth;brown;no;unknown;unknown;white;11.25;13.35;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;winter
poisonous;5.92;bell;smooth;gray;no;unknown;unknown;black;8.92;11.62;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;spring
poisonous;5.67;spherical;smooth;brown;no;unknown;unknown;black;11.25;11.75;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;summer
poisonous;5.74;bell;smooth;gray;no;unknown;unknown;white;11.71;12.28;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;summer
poisonous;5.68;bell;scaly;brown;no;unknown;unknown;white;7.8;11.63;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;spring
poisonous;5.73;bell;smooth;brown;no;unknown;unknown;white;10.65;12.36;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;summer
poisonous;5.65;bell;smooth;brown;no;unknown;unknown;black;11.75;13.71;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;summer
poisonous;6.75;spherical;scaly;brown;no;unknown;unknown;white;11.6;13.86;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;autumn
poisonous;5.01;spherical;smooth;brown;no;unknown;unknown;white;9.87;12.81;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;summer
poisonous;6.11;spherical;smooth;gray;no;unknown;unknown;gray;12.55;13.1;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;spring
poisonous;5.47;bell;scaly;brown;no;unknown;unknown;gray;9.95;12.79;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;winter
poisonous;7.51;spherical;scaly;gray;no;unknown;unknown;white;14.96;13.65;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;spring
poisonous;6.44;spherical;scaly;gray;no;unknown;unknown;black;8.9;12.7;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;winter
poisonous;6.96;spherical;scaly;brown;no;unknown;unknown;black;11.53;14.35;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;winter
poisonous;5.85;bell;scaly;gray;no;unknown;unknown;black;9.01;12.72;unknown;smooth;white;unknown;unknown;ring;zone;unknown;woods;spring
poisonous;6.67;bell;scaly;brown;no;unknown;unknown;black;10.02;12.57;unknown;smooth;white;unknown;unknown;ring;zone;unknown;grasses;autumn
poisonous;7.98;bell;scaly;brown;no;unknown;unknown;black;15.14;17.35;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.93;spherical;scaly;brown;no;unknown;unknown;black;14.18;18.39;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.63;spherical;scaly;white;no;unknown;unknown;black;15.5;17.96;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.62;spherical;scaly;brown;no;unknown;unknown;black;13.92;16.75;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.77;bell;scaly;white;no;unknown;unknown;black;18.06;18.97;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.26;bell;scaly;brown;no;unknown;unknown;pink;14.93;17.5;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.7;bell;scaly;white;no;unknown;unknown;pink;17.74;17.51;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.06;spherical;scaly;white;no;unknown;unknown;pink;16.61;18.32;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.07;bell;scaly;white;no;unknown;unknown;black;16.86;17.57;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.85;spherical;scaly;white;no;unknown;unknown;black;13.78;17.16;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;6.88;spherical;scaly;white;no;unknown;unknown;black;14.29;15.96;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.54;bell;scaly;white;no;unknown;unknown;pink;12.04;16.24;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.24;bell;scaly;white;no;unknown;unknown;black;15.57;17.79;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.64;bell;scaly;brown;no;unknown;unknown;pink;15.67;16.76;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.68;spherical;scaly;white;no;unknown;unknown;black;17.64;18.26;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.6;spherical;scaly;white;no;unknown;unknown;pink;13.71;17.16;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.79;bell;scaly;brown;no;unknown;unknown;pink;15.88;17.46;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.09;bell;scaly;brown;no;unknown;unknown;pink;15.6;17.72;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.08;spherical;scaly;brown;no;unknown;unknown;pink;16.57;16.87;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.23;spherical;scaly;brown;no;unknown;unknown;black;14.15;16.36;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.68;bell;scaly;white;no;unknown;unknown;pink;16.1;18.37;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;9.19;bell;scaly;brown;no;unknown;unknown;black;19.36;19.8;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.29;spherical;scaly;brown;no;unknown;unknown;black;12.84;16.98;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.91;bell;scaly;white;no;unknown;unknown;black;16.32;19.04;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.36;spherical;scaly;brown;no;unknown;unknown;black;17.68;18.55;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.74;spherical;scaly;white;no;unknown;unknown;black;15.53;16.67;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.86;bell;scaly;white;no;unknown;unknown;black;15.05;17.51;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.35;bell;scaly;white;no;unknown;unknown;black;12.78;17.6;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.18;spherical;scaly;brown;no;unknown;unknown;pink;16.46;18.36;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.19;spherical;scaly;brown;no;unknown;unknown;black;16.7;17.89;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.61;bell;scaly;white;no;unknown;unknown;black;12.49;17.84;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.3;bell;scaly;white;no;unknown;unknown;black;14.99;17.27;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.38;spherical;scaly;white;no;unknown;unknown;black;16.42;18.32;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.01;bell;scaly;white;no;unknown;unknown;black;14.46;17.01;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.39;spherical;scaly;white;no;unknown;unknown;pink;15.99;16.96;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.31;spherical;scaly;brown;no;unknown;unknown;pink;15.23;18.43;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.44;spherical;scaly;white;no;unknown;unknown;pink;16.18;18.31;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.17;spherical;scaly;white;no;unknown;unknown;pink;16.46;17.96;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.86;bell;scaly;white;no;unknown;unknown;black;13.9;17.5;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.36;bell;scaly;brown;no;unknown;unknown;black;15.78;17.08;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.94;bell;scaly;brown;no;unknown;unknown;pink;17.26;17.58;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.23;bell;scaly;white;no;unknown;unknown;black;16.16;17.29;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.36;bell;scaly;white;no;unknown;unknown;black;12.87;16.31;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.6;spherical;scaly;white;no;unknown;unknown;pink;17.68;18.84;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.66;bell;scaly;brown;no;unknown;unknown;pink;15.12;17.13;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.72;bell;scaly;white;no;unknown;unknown;black;16.97;18.71;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;10.06;bell;scaly;white;no;unknown;unknown;pink;16.83;17.45;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.24;bell;scaly;brown;no;unknown;unknown;pink;15.25;16.8;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.43;spherical;scaly;brown;no;unknown;unknown;pink;13.6;17.39;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.03;bell;scaly;white;no;unknown;unknown;black;16.36;18.18;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.45;spherical;scaly;brown;no;unknown;unknown;black;15.76;17.15;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.41;spherical;scaly;white;no;unknown;unknown;pink;12.86;16.14;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.43;spherical;scaly;brown;no;unknown;unknown;black;12.28;16.3;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.41;bell;scaly;white;no;unknown;unknown;black;13.45;16.95;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.6;bell;scaly;brown;no;unknown;unknown;pink;15.41;16.33;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.99;spherical;scaly;white;no;unknown;unknown;black;13.76;16.63;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.99;bell;scaly;white;no;unknown;unknown;pink;15.41;18.52;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.84;bell;scaly;white;no;unknown;unknown;pink;15.08;16.98;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.05;bell;scaly;white;no;unknown;unknown;black;13.93;17.67;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;6.93;bell;scaly;white;no;unknown;unknown;pink;16.99;18.08;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.49;spherical;scaly;brown;no;unknown;unknown;pink;13.86;17.17;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.69;spherical;scaly;white;no;unknown;unknown;pink;14.97;19.19;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.09;bell;scaly;white;no;unknown;unknown;pink;17.57;18.48;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;9.36;spherical;scaly;white;no;unknown;unknown;pink;17.89;18.67;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.51;bell;scaly;white;no;unknown;unknown;pink;15.55;17.71;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;9.07;spherical;scaly;brown;no;unknown;unknown;pink;13.69;17.28;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;6.51;bell;scaly;white;no;unknown;unknown;black;13.94;17.32;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.92;bell;scaly;brown;no;unknown;unknown;pink;15.48;17.19;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.26;spherical;scaly;brown;no;unknown;unknown;pink;14.97;16.08;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.53;spherical;scaly;brown;no;unknown;unknown;black;14.65;16.88;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.61;bell;scaly;white;no;unknown;unknown;black;14.0;17.07;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.35;spherical;scaly;white;no;unknown;unknown;pink;11.63;16.34;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;6.68;spherical;scaly;brown;no;unknown;unknown;black;16.77;18.03;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.98;spherical;scaly;brown;no;unknown;unknown;pink;15.56;17.91;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.83;spherical;scaly;brown;no;unknown;unknown;black;17.45;18.19;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.81;bell;scaly;brown;no;unknown;unknown;pink;13.81;16.55;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.78;spherical;scaly;brown;no;unknown;unknown;black;17.64;18.68;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.49;spherical;scaly;white;no;unknown;unknown;pink;13.99;16.79;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.31;spherical;scaly;white;no;unknown;unknown;black;15.27;18.13;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.63;spherical;scaly;brown;no;unknown;unknown;pink;15.69;17.48;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.62;bell;scaly;white;no;unknown;unknown;black;13.8;16.78;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;9.38;spherical;scaly;brown;no;unknown;unknown;pink;15.32;18.02;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.12;bell;scaly;brown;no;unknown;unknown;black;14.71;17.33;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;10.24;spherical;scaly;white;no;unknown;unknown;pink;20.19;19.91;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.28;bell;scaly;brown;no;unknown;unknown;black;14.79;16.83;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;8.39;bell;scaly;brown;no;unknown;unknown;pink;14.74;17.95;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
poisonous;7.56;bell;scaly;white;no;unknown;unknown;black;13.91;16.53;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
